2017-06-14 12:14:18.5631|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Hosting.Internal.WebHost|Hosting starting 
2017-06-14 13:02:15.5887|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNO" completed keep alive response. 
2017-06-14 13:02:15.5887|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNO" disconnecting. 
2017-06-14 13:02:15.5887|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNO" sending FIN. 
2017-06-14 13:02:15.5887|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNO" sent FIN with status "0". 
2017-06-14 13:02:15.5887|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNO" stopped. 
2017-06-14 13:02:15.5944|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 0 
2017-06-14 13:02:15.5944|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets does not match a supported file type 
2017-06-14 13:02:15.6064|CorrelationId=9c45f2de-81a6-4c19-ada7-f19cfd4fabd0| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 9c45f2de-81a6-4c19-ada7-f19cfd4fabd0
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: 9c45f2de-81a6-4c19-ada7-f19cfd4fabd0
Date: Wed, 14 Jun 2017 10:02:15 GMT
Server: Kestrel
 
2017-06-14 13:02:15.6064|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNP" received FIN. 
2017-06-14 13:02:15.6165|CorrelationId=9c45f2de-81a6-4c19-ada7-f19cfd4fabd0| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 22.1092ms 200 application/json; charset=utf-8 
2017-06-14 13:02:15.6165|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNP" completed keep alive response. 
2017-06-14 13:02:15.6165|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNP" disconnecting. 
2017-06-14 13:02:15.6209|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNP" sending FIN. 
2017-06-14 13:02:15.6209|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNP" sent FIN with status "0". 
2017-06-14 13:02:15.6209|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNP" stopped. 
2017-06-14 13:02:17.0691|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNQ" started. 
2017-06-14 13:02:17.0721|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets/dff900d0-7a6e-46f7-9ac8-61902f04d7ef application/json 0 
2017-06-14 13:02:17.0721|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets/dff900d0-7a6e-46f7-9ac8-61902f04d7ef does not match a supported file type 
2017-06-14 13:02:17.0878|CorrelationId=4f3ac056-5342-4c27-a8a8-5e5dcd6b689f| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets/dff900d0-7a6e-46f7-9ac8-61902f04d7ef
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 4f3ac056-5342-4c27-a8a8-5e5dcd6b689f
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: 4f3ac056-5342-4c27-a8a8-5e5dcd6b689f
Date: Wed, 14 Jun 2017 10:02:16 GMT
Server: Kestrel
 
2017-06-14 13:02:17.0878|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNQ" received FIN. 
2017-06-14 13:02:17.0922|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNR" started. 
2017-06-14 13:02:17.0922|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 PUT http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 253 
2017-06-14 13:02:17.0922|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|PUT requests are not supported 
2017-06-14 13:02:17.0970|CorrelationId=4f3ac056-5342-4c27-a8a8-5e5dcd6b689f| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 24.9544ms 200 application/json; charset=utf-8 
2017-06-14 13:02:17.0970|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNQ" completed keep alive response. 
2017-06-14 13:02:17.0970|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNQ" disconnecting. 
2017-06-14 13:02:17.1001|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNQ" sending FIN. 
2017-06-14 13:02:17.1001|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNQ" sent FIN with status "0". 
2017-06-14 13:02:17.1001|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNQ" stopped. 
2017-06-14 13:02:18.1418|CorrelationId=64fe8f40-b34d-4f13-b374-1ec7fc3d0ea4| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 64fe8f40-b34d-4f13-b374-1ec7fc3d0ea4
Content: System.Net.Http.StreamContent

#########Response#########
Status code: OK
HeadersCorrelationid: 64fe8f40-b34d-4f13-b374-1ec7fc3d0ea4
Date: Wed, 14 Jun 2017 10:02:17 GMT
Server: Kestrel
 
2017-06-14 13:02:18.1437|CorrelationId=64fe8f40-b34d-4f13-b374-1ec7fc3d0ea4| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1050.8695ms 200 text/plain; charset=utf-8 
2017-06-14 13:02:18.1437|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNR" completed keep alive response. 
2017-06-14 13:02:18.1437|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNR" received FIN. 
2017-06-14 13:02:18.1437|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNR" disconnecting. 
2017-06-14 13:02:18.1437|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNR" sending FIN. 
2017-06-14 13:02:18.1437|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNR" sent FIN with status "0". 
2017-06-14 13:02:18.1437|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNR" stopped. 
2017-06-14 13:02:18.1602|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNS" started. 
2017-06-14 13:02:18.1602|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams?ownerOnly=false application/json 0 
2017-06-14 13:02:18.1644|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 13:02:18.1731|CorrelationId=e1090271-f0b9-4a22-9593-907a9d00e5ca| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams?ownerOnly=false
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: e1090271-f0b9-4a22-9593-907a9d00e5ca
Content: 

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 10:02:17 GMT
Server: Kestrel
 
2017-06-14 13:02:18.1766|CorrelationId=e1090271-f0b9-4a22-9593-907a9d00e5ca| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 15.7134ms 200 application/json; charset=utf-8 
2017-06-14 13:02:18.1883|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNS" completed keep alive response. 
2017-06-14 13:02:18.1731|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNS" received FIN. 
2017-06-14 13:02:18.1883|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNT" started. 
2017-06-14 13:02:18.1883|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 0 
2017-06-14 13:02:18.1883|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets does not match a supported file type 
2017-06-14 13:02:18.1986|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNS" disconnecting. 
2017-06-14 13:02:18.2009|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNS" sending FIN. 
2017-06-14 13:02:18.2009|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNS" sent FIN with status "0". 
2017-06-14 13:02:18.2038|CorrelationId=9c550557-3aee-4b8f-b8c3-e80396d5376c| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TicketService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 9c550557-3aee-4b8f-b8c3-e80396d5376c
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: 9c550557-3aee-4b8f-b8c3-e80396d5376c
Date: Wed, 14 Jun 2017 10:02:17 GMT
Server: Kestrel
 
2017-06-14 13:02:18.2038|CorrelationId=9c550557-3aee-4b8f-b8c3-e80396d5376c| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 14.3203ms 200 application/json; charset=utf-8 
2017-06-14 13:02:18.2038|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNT" completed keep alive response. 
2017-06-14 13:02:18.2038|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNS" stopped. 
2017-06-14 13:02:18.2038|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNT" received FIN. 
2017-06-14 13:02:18.2038|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNT" disconnecting. 
2017-06-14 13:02:18.2081|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNT" sending FIN. 
2017-06-14 13:02:18.2081|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNT" sent FIN with status "0". 
2017-06-14 13:02:18.2081|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNT" stopped. 
2017-06-14 13:31:39.4507|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNU" started. 
2017-06-14 13:31:39.8868|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams?ownerOnly=false application/json 0 
2017-06-14 13:31:39.9260|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 13:31:40.1593|CorrelationId=b71bf64d-f373-42ad-acb3-938f0b28ab6a| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams?ownerOnly=false
Headers:Connection: Keep-Alive
Authorization: Bearer
Host: localhost:9999
CorrelationId: b71bf64d-f373-42ad-acb3-938f0b28ab6a
Content: 

#########Response#########
Status code: Unauthorized
HeadersDate: Wed, 14 Jun 2017 10:31:40 GMT
Server: Kestrel
Www-Authenticate: Bearer
 
2017-06-14 13:31:40.2100|CorrelationId=b71bf64d-f373-42ad-acb3-938f0b28ab6a| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 363.0604ms 401 text/plain; charset=utf-8 
2017-06-14 13:31:40.2100|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNU" completed keep alive response. 
2017-06-14 13:31:40.2156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNV" started. 
2017-06-14 13:31:40.2156|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams?ownerOnly=false application/json 0 
2017-06-14 13:31:40.2156|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 13:31:40.2325|CorrelationId=47f51535-7933-4f23-90ca-83e145c0a9ae| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams?ownerOnly=false
Headers:Connection: Keep-Alive
Authorization: Bearer
Host: localhost:9999
CorrelationId: 47f51535-7933-4f23-90ca-83e145c0a9ae
Content: 

#########Response#########
Status code: Unauthorized
HeadersDate: Wed, 14 Jun 2017 10:31:40 GMT
Server: Kestrel
Www-Authenticate: Bearer
 
2017-06-14 13:31:40.2325|CorrelationId=47f51535-7933-4f23-90ca-83e145c0a9ae| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 15.2524ms 401 text/plain; charset=utf-8 
2017-06-14 13:31:40.2325|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRNV" completed keep alive response. 
2017-06-14 13:31:41.2492|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO0" started. 
2017-06-14 13:31:41.2492|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams?ownerOnly=false application/json 0 
2017-06-14 13:31:41.2492|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 13:31:41.2612|CorrelationId=ba088629-e62f-406c-92ef-9f51bb7f7a01| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams?ownerOnly=false
Headers:Connection: Keep-Alive
Authorization: Bearer
Host: localhost:9999
CorrelationId: ba088629-e62f-406c-92ef-9f51bb7f7a01
Content: 

#########Response#########
Status code: Unauthorized
HeadersDate: Wed, 14 Jun 2017 10:31:41 GMT
Server: Kestrel
Www-Authenticate: Bearer
 
2017-06-14 13:31:41.2612|CorrelationId=ba088629-e62f-406c-92ef-9f51bb7f7a01| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 13.2206ms 401 text/plain; charset=utf-8 
2017-06-14 13:31:41.2638|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO0" completed keep alive response. 
2017-06-14 13:31:44.2368|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO1" started. 
2017-06-14 13:31:44.2368|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://10.23.21.246:5008/api/token application/x-www-form-urlencoded 53 
2017-06-14 13:31:44.2368|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|POST requests are not supported 
2017-06-14 13:31:44.6459|CorrelationId=d1ce01dd-7d8d-4c1c-abdf-cb2954897c56| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/UserService/token/
Headers:Connection: Keep-Alive
Authorization: Bearer
Host: localhost:9999
CorrelationId: d1ce01dd-7d8d-4c1c-abdf-cb2954897c56
Content: System.Net.Http.StreamContent

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 10:31:43 GMT
Server: Kestrel
 
2017-06-14 13:31:44.6459|CorrelationId=d1ce01dd-7d8d-4c1c-abdf-cb2954897c56| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 408.4902ms 200 application/json 
2017-06-14 13:31:44.6459|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO1" completed keep alive response. 
2017-06-14 13:31:44.6475|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO1" received FIN. 
2017-06-14 13:31:44.6475|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO1" disconnecting. 
2017-06-14 13:31:44.6475|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO1" sending FIN. 
2017-06-14 13:31:44.6475|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO1" sent FIN with status "0". 
2017-06-14 13:31:44.6475|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO1" stopped. 
2017-06-14 13:31:44.6567|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO2" started. 
2017-06-14 13:31:44.6567|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams?ownerOnly=false application/json 0 
2017-06-14 13:31:44.6567|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 13:31:45.0112|CorrelationId=665db26a-3a33-4523-995f-62f7dd2e8327| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams?ownerOnly=false
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiNzEwZjRlODEtZGRiNy00OTVhLWE0OTEtMDA1ZDY1Y2I2NGJkIiwiaWF0Ijo0NCwicm9sZXMiOiJ1c2VyIiwidXNlcklkIjoiODc2ZTdiNWItNjljZi00YTg0LTg2YzUtNDQ0MzY2OGVmZjQ3IiwibmJmIjoxNDk3NDM2MzA0LCJleHAiOjE0OTc0MzgxMDQsImlzcyI6IlVzZXJTZXJ2aWNlIiwiYXVkIjoiYW55In0.SG2LAitfHLv1OmSE9MBCFg0bQnxulYuJoIsGHAxNVXM
Host: localhost:9999
CorrelationId: 665db26a-3a33-4523-995f-62f7dd2e8327
Content: 

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 10:31:44 GMT
Server: Kestrel
 
2017-06-14 13:31:45.0112|CorrelationId=665db26a-3a33-4523-995f-62f7dd2e8327| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 354.5896ms 200 application/json; charset=utf-8 
2017-06-14 13:31:45.0112|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO2" completed keep alive response. 
2017-06-14 13:31:45.0131|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO2" received FIN. 
2017-06-14 13:31:45.0131|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO2" disconnecting. 
2017-06-14 13:31:45.0131|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO2" sending FIN. 
2017-06-14 13:31:45.0131|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO2" sent FIN with status "0". 
2017-06-14 13:31:45.0131|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO2" stopped. 
2017-06-14 13:31:45.0184|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRO3" started. 
2017-06-14 13:31:45.0184|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/ticketapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/tickets application/json 0 
